title,text,label
"145.77900,1,25,16777215,1620882580,0,ede13d10,49146969472368643",上岸,0
"117.75700,1,25,16777215,1620882240,0,da9e305b,49146791354433543",好温暖好像什么都不怕了,0
"81.04800,1,25,16777215,1620882012,0,87fda65a,49146672092545029",段奕宏可以的,0
"92.39000,1,25,16777215,1620881293,0,f261d437,49146294792880135",凤凰传奇yyds ,0
"170.85500,1,25,16777215,1620881208,0,e3570c82,49146250189078531",玲花实力没话说,0
"21.41900,1,25,9487136,1620881100,0,ea414567,49146193882120199",这才是音乐，带有某种力量的声音,0
"9.29900,1,25,14811775,1620881039,0,ea414567,49146161556094979",神奇的组合,0
"236.79900,1,25,8700107,1620881018,0,8ab45890,49146150687604807",他们不是夫妻，有各自的家庭,0
"233.63800,1,25,16777215,1620880942,0,32bc7bcb,49146110819696647",国家队气势太足了,0
"219.19600,1,25,16777215,1620880931,0,32bc7bcb,49146105027362819",国家队气势太足了,0
"190.11500,1,25,16777215,1620880898,0,32bc7bcb,49146088076083207",曾毅岁岁年年这句唱得太好听了天哪，最强辅助,0
"230.50500,1,25,16777215,1620880368,0,4624ee49,49145809955454979",上岸,0
"35.16800,1,25,16777215,1620880117,0,1f3a1913,49145678210793477",第亿遍,0
"98.70800,1,25,16646914,1620879999,0,93c2b63c,49145616317022213",凤凰传奇入驻Ｂ站啦！！！！,0
"48.06000,1,25,16777215,1620879948,0,93c2b63c,49145589771272195",单曲循环,0
"35.95100,1,25,16777215,1620879626,0,e72a46c3,49145421126172677",张靓颖的如果爱下去也是唐恬写的,0
"17.76300,1,25,16777215,1620879571,0,13cc3050,49145392364781575",1185来了,0
"100.36000,1,25,16777215,1620879439,0,7fd9cdc,49145322807492613",1185.8万,0
"175.46400,1,25,16777215,1620879315,0,316da7f7,49145258152820741",曾毅实力暴露啦！,0
"127.51500,1,25,16777215,1620879267,0,316da7f7,49145233042046979",曾毅实力暴露了！,0
"93.72700,1,25,16777215,1620879234,0,316da7f7,49145215295422471",曾毅隐藏不住实力了！,0
"77.33300,1,25,16777215,1620879217,0,316da7f7,49145206728556547",曾毅的实力隐藏不住啦！,0
"15.13900,1,25,16777215,1620878964,0,9dc044e6,49145073988796423",每日一遍,0
"7.91500,5,25,15138834,1620878838,0,9399074a,49145007799533571",凤凰已经入驻了，关！！,0
"0.25500,5,25,15138834,1620878812,0,9399074a,49144994054275077",入驻了，快去打call,0
"180.48600,1,25,16777215,1620878336,0,f8f431a,49144744778924037",一定要顺利毕业！,0
"38.58700,1,25,16777215,1620878152,0,9966e15b,49144647920386055",每日一刷,0
"145.09900,1,25,16777215,1620877711,0,fb05d418,49144416867713031",一定上岸,0
"180.91500,1,25,16777215,1620877632,0,569cec97,49144375410688005",研究生论文答辩通过，顺利上岸，感谢我永远的神，凤凰传奇！,0
"157.26000,1,25,16777215,1620877596,0,f5a5c227,49144356859281415",曾毅一年的活一天干了哈哈哈,0
"74.51300,1,25,16777215,1620877537,0,cddd090,49144325838733317",震惊！曾毅竟然会唱歌！！（狗头）,0
"43.26700,1,25,16777215,1620877482,0,f5a5c227,49144296991358979",推我一把,0
"30.82400,1,25,16777215,1620877454,0,f5a5c227,49144282119405571",曾毅有出息了，这么大段词,0
"6.65900,1,25,16777215,1620876898,0,319cceaa,49143990659317765",真的太喜欢这个版本了   ,0
"81.73600,5,25,16707842,1620876499,0,44ebfcd6,49143781585846275",佛光普照,0
"28.41200,1,25,16777215,1620875564,0,c26b37dc,49143291495579651",每天一遍，每天都是好天气,0
"192.93600,1,25,16777215,1620874803,0,9d849567,49142892329959427",这rap牛逼,0
"44.34000,1,25,16777215,1620874622,0,a7752472,49142797636730887",再来亿遍,0
"8.98000,1,25,16777215,1620874530,0,18930353,49142749259628547",每天无数遍…,0
"219.50100,1,25,16777215,1620874506,0,3e548c59,49142736444456967",来得及来得及！,0
"240.82100,1,25,16777215,1620874419,0,e2e92c6a,49142690925772805",前面说夫妻档的是要笑死我,0
"78.36800,1,25,16777215,1620874228,0,b6165ee7,49142590717034503",鸡皮疙瘩起来了,0
"241.23700,1,25,16777215,1620873957,0,fdf46010,49142448966860807",确实不错啊，但是评价不高呀,0
"210.69900,1,25,15138834,1620873944,0,4c34facb,49142442178904069",牛逼！！！！！,0
"37.31500,1,25,16777215,1620873735,0,7f500e2a,49142332308062211",教资面试一定要过啊阿啊阿啊,0
"36.38600,1,25,16777215,1620873723,0,7f500e2a,49142326307061763",考研顺利 成功上岸,0
"175.79900,1,25,16777215,1620873546,0,97663e7f,49142233460899843",bgm大鱼啊,0
"236.77900,1,25,16777215,1620873511,0,db826b13,49142214770032647",一定要上岸!,0
"142.73900,1,25,16777215,1620873311,0,8ef3ae47,49142110165663747",上岸,0
"26.36700,1,25,16777215,1620873085,0,ecc5965d,49141991452704773",单曲循环,0
"234.18600,1,25,16777215,1620871934,0,79b5716e,49141387932729349",今天是个好天气,0
"211.39900,1,25,16777215,1620871904,0,a0fad97b,49141372433203203",厉害啊,0
"165.04700,1,25,16777215,1620871799,0,fc194a00,49141317312708611",海底两万里,0
"147.31700,1,25,16740868,1620871572,0,61971e5d,49141198284652551",曾哥 帅呆了,0
"2.09900,1,25,16777215,1620871451,0,565e86e3,49141134890369029",千万贺电,0
"31.01400,1,25,16777215,1620871449,0,8a25c947,49141133676642309",再来,0
"234.63200,5,25,15138834,1620870932,0,23b1e693,49140862719361027",玲花：（温柔）孩子，快来，让我抱抱你,0
"234.63200,5,25,41194,1620870839,0,23b1e693,49140813985742853",曾毅：（严肃）孩子，回吧，别让我等太久,0
"196.71100,5,25,15138834,1620870644,0,23b1e693,49140711638433799",前方高能,0
"238.55400,1,25,16777215,1620870305,0,f3c31735,49140534227238919",前面的 国民第一天团 没有错,0
"196.85700,1,25,16777215,1620869424,0,ff6c68ba,49140072406056967",赞,0
"107.45800,1,25,16777215,1620869329,0,49637023,49140022190800901",有大爱的歌手 爱你们,0
"124.99100,1,25,16777215,1620868653,0,61b48723,49139667741704195",曾毅的rap真的太可以了,0
"107.72000,1,25,16777215,1620868635,0,61b48723,49139658700881923",太强了吧,0
"53.87400,1,25,16777215,1620868581,0,61b48723,49139630428651527",海底捞,0
"46.65900,1,25,16777215,1620868574,0,61b48723,49139626662166535",太绝了,0
"204.52900,1,25,16777215,1620868484,0,fa2ce9b2,49139579237171207",歌词太棒了啊啊啊啊啊,0
"63.60400,1,25,16777215,1620868407,0,9047dd90,49139539168985091",1183.5本站第三遍，酷我音乐不知道多少遍,0
"4.38400,1,25,16777215,1620868385,0,61b48723,49139527682359303",玲花也太美了,0
"24.68600,1,25,16777215,1620868368,0,9047dd90,49139518708121603",第三遍了,0
"228.14300,1,25,16777215,1620868274,0,91c86f6e,49139469032357895",治愈之声～,0
"217.05400,1,25,16777215,1620867934,0,50d60d87,49139290921762819",都来得及啊,0
"30.03900,1,25,16777215,1620867680,0,6f68f8ec,49139157539749893",希望自己工作顺利，父母身体健康，找到一个爱我的人,0
"55.30400,1,25,16777215,1620867302,0,1b94aec3,49138959632039943",国家队,0
"34.93200,1,25,16777215,1620867282,0,1b94aec3,49138949020450821",普度众生,0
"9.99500,1,25,16777215,1620867257,0,1b94aec3,49138935846666243",人民群众的神组合,0
"135.36300,1,25,16777215,1620867233,0,1b94aec3,49138923726176263",人民群众的神组合,0
"104.46800,1,25,16777215,1620867203,0,1b94aec3,49138907534589959",世界和平,0
"93.58500,1,25,16777215,1620867192,0,1b94aec3,49138901796782083",佛光普照,0
"68.91600,1,25,16777215,1620867167,0,1b94aec3,49138888898248711",佛光普照！！！,0
"16.01800,1,25,16777215,1620867081,0,1b94aec3,49138843640659973",爷青回,0
"5.00700,1,25,16777215,1620867070,0,1b94aec3,49138837871394821",爷青回,0
"11.31200,1,25,16777215,1620867057,0,1b94aec3,49138831042019333",爷青回,0
"236.69900,1,25,16777215,1620866515,0,2665190c,49138547145310211",我感觉这首歌有了灵魂,0
"105.19100,1,25,16777215,1620866338,0,1cd2c782,49138454120890371",凤凰涅槃!,0
"17.50500,1,25,16777215,1620866118,0,ac25e182,49138339068510215",再来亿遍,0
"76.25800,1,25,16777215,1620865812,0,a2a953f8,49138178440298503",佛,0
"233.09600,1,25,16777215,1620865345,0,1b94aec3,49137933414825991",明天是个好天气,0
"211.77500,1,25,16777215,1620865323,0,1b94aec3,49137922301493253",上岸！！！统统捞上来！！！,0
"163.45400,1,25,16777215,1620865275,0,1b94aec3,49137896918089795",曾毅:现在挣钱不容易了,0
"110.60200,1,25,16777215,1620865222,0,1b94aec3,49137869201080327",国家队,0
"44.45900,1,25,16777215,1620865152,0,1b94aec3,49137832658731011",上春晚,0
"3.77400,1,25,16777215,1620865024,0,1b94aec3,49137765568741379",群众的神组合,0
"92.93200,1,25,16777215,1620864920,0,1b94aec3,49137710532657155",稳稳稳,0
"18.13900,1,25,16777215,1620864845,0,1b94aec3,49137671279214599",想下去的，统统捞上来,0
"205.07700,1,25,16777215,1620864709,0,1b94aec3,49137600238190597",大神,0
"112.57800,1,25,16777215,1620864617,0,1b94aec3,49137551717433347",神组合,0
"92.02300,1,25,16777215,1620864596,0,1b94aec3,49137540889837571",人间值得,0
"28.61700,1,25,16777215,1620864533,0,1b94aec3,49137507647881219",统统上岸,0
"101.18900,4,25,16777215,1619413789,0,582ad8c0,48376900411195399",海底看不见四季，所以重回烟火人间吧,1
"136.62600,1,25,16777215,1620922982,0,afaab1fa,49168152048697349",我哭了呜呜呜呜呜等我,1
"225.14200,1,25,16777215,1620922944,0,156b0211,49168132006739973",来得及,1
"197.35500,1,25,16777215,1620922804,0,88347201,49168058649935875",来得及来得及来得及来得及来得及,1
"144.93500,1,25,16777215,1620922743,0,88347201,49168026841907205",听几次，哭几次。,1
"203.37700,1,25,16777215,1620922475,0,e1e8e420,49167886251982851",一切都来得及 对吧 我一定可以的吧,1
"215.21300,1,25,16777215,1620922318,0,b5895d84,49167803945058311",小林，走好。,1
"221.14300,1,25,16777215,1620922260,0,9b67df6e,49167773290463235",来得及来得及,1
"202.45500,1,25,16777215,1620922238,0,1acd5952,49167761772904451",这里总忍不住哭,1
"208.87200,1,25,16777215,1620921891,0,36af5b54,49167580124413955",来得及,1
"210.83600,1,25,16777215,1620921861,0,8b373a16,49167564182388741",来得及,1
"97.85000,1,25,16777215,1620921813,0,b3ad4aeb,49167539143966723",广场舞大妈陷入沉思（这玩意该怎么跳ʘʚʘ嘎？）,1
"205.15500,1,25,16777215,1620921708,0,835a10ce,49167484271460355",来得及 来得及,1
"154.94800,1,25,16777215,1620921514,0,2e1fa2e5,49167382378708999",第三遍终于给我听哭了 是治愈的,1
"74.42100,1,25,16777215,1620920658,0,d58f9a8a,49166933488041991",哭了,1
"128.90500,1,25,16777215,1620920277,0,20a81601,49166733845987331",路通向我，等你,1
"214.69900,1,25,16777215,1620920194,0,40f3e03e,49166690030714885",来得及,1
"7.86200,1,25,16777215,1620920108,0,20a81601,49166645090320391",又来了,1
"204.71900,1,25,16777215,1620919980,0,ff2fe995,49166577863491587",来得及,1
"187.41900,1,25,8700107,1620919939,0,47a0a2fa,49166556771385349",来得及来得及,1
"204.29200,1,25,16777215,1620919545,0,af1e9a03,49166350290518021",来得及来得及,1
"28.67100,5,25,13369971,1620919009,0,4746d7f3,49166068908818435",散落的,1
"220.58600,1,25,16777215,1620918470,0,c7e3ed6e,49165786327547907",来得及,1
"200.79600,1,25,16707842,1620918380,0,74d69db,49165739126423559",来得及来得及来得及来得及来得及来得及来得及来得及来得及,1
"200.79600,1,25,16707842,1620918369,0,74d69db,49165733281136643",来得及来得及来得及来得及来得及来得及来得及来得及来得及来得及来得及来得及来得及,1
"200.79600,1,25,15772458,1620918360,0,74d69db,49165728548388871",来得及来得及来得及来得及来得及来得及来得及来得及来得及来得及,1
"200.79600,1,25,15772458,1620918354,0,74d69db,49165725375397893",来得及来得及来得及来得及来得及来得及来得及来得及来得及,1
"200.79600,1,25,15772458,1620918339,0,74d69db,49165717876506631",来得及来得及来得及来得及来得及来得及来得及来得及来得及来得及来得及,1
"200.79600,1,25,15772458,1620918333,0,74d69db,49165714731302915",来得及来得及来得及来得及来得及来得及来得及来得及来得及来得及来得及来得及来得及,1
"197.48300,1,25,15772458,1620918321,0,74d69db,49165708447711237",来得及来得及来得及来得及来得及来得及来得及来得及来得及来得及来得及来得及来得及,1
"196.82600,1,25,15772458,1620918313,0,74d69db,49165703892697093",来得及来得及来得及来得及来得及来得及来得及来得及来得及来得及,1
"215.30000,1,25,16777215,1620917875,0,682a4181,49165474582233095",来得及,1
"199.95500,5,25,16646914,1620917533,0,779d4c97,49165294933377031",来得及来得及来得及,1
"227.07300,1,25,16777215,1620917265,0,ba2b5ba7,49165154607693829",这版的海底看不见四季是喊你回人间啊，回人间才看得见四季变换,1
"1.85600,1,25,16777215,1620917125,0,42e98c7a,49165081104089091",再来亿遍呜呜呜 哭的不行了,1
"127.85300,1,25,16777215,1620916796,0,9de16a46,49164908849266693",孩子请你别忘记，曾有温暖的声音呼唤你的姓名,1
"34.00600,1,25,16777215,1620916763,0,7ba70ea5,49164891357970437",如果没经历过，谁又懂一支榴莲的内心,1
"167.36800,1,25,16777215,1620916604,0,42e98c7a,49164808343257155",泪流满面呜呜呜,1
"212.27700,1,18,16707842,1620916564,0,55ed79ca,49164787145768965",来得及,1
"202.21100,1,18,15138834,1620916554,0,55ed79ca,49164781919666183",来得及,1
"124.67900,1,25,16777215,1620916443,0,9d7cb3f5,49164723724222471",孩子！一下我就哭了,1
"124.31700,1,25,16777215,1620916409,0,9d7cb3f5,49164705763688451",孩子请你别忘记孩子，请你别忘记,1
"69.94700,1,25,16777215,1620916259,0,c41216d1,49164627234258947",你说人们的骨灰应该撒向海里,1
"211.47000,1,25,16777215,1620915975,0,7d6d4510,49164478554570755",来得及,1
"200.40500,1,25,16777215,1620915964,0,7d6d4510,49164472768004101",来得及！,1
"230.25900,1,25,38979,1620915152,0,5d0bd569,49164047094382595",来得及,1
"220.48000,1,25,16777215,1620915046,0,9b9de656,49163991494688775",来得及,1
"112.85500,1,25,16777215,1620914910,0,2c773a28,49163919766323205",前段时间工作上的压力真的让我听到哭出声,1
"210.79100,1,25,16777215,1620914615,0,652b2784,49163765040545799",来得及！！！,1
"207.82700,1,25,16777215,1620914595,0,88347201,49163754598825987",来得及来得及来得及来得及来得及来得及,1
"211.13600,1,25,16777215,1620914378,0,677bce82,49163641013403653",来得及！,1
"206.36400,1,25,16777215,1620914319,0,b8dd82f9,49163610336788487",来得及,1
"200.78800,1,25,16777215,1620914289,0,88347201,49163594331848709",来得及来得及来得及来得及来得及来得及,1
"163.47500,1,25,16777215,1620914007,0,3f5b54ca,49163446632579077",想哭,1
"152.67800,1,25,16777215,1620913184,0,89397870,49163015107903493",雅思求上岸呜呜呜,1
"199.57100,1,25,16777215,1620912466,0,88347201,49162638791278597",来得及,1
"216.04500,1,25,9487136,1620912277,0,df3090b4,49162539267784711",来得及来得及,1
"204.55400,1,25,16777215,1620912217,0,88347201,49162508055347203",来得及,1
"231.46000,1,25,16777215,1620912048,0,2a92e494,49162419492093959",海底看不见四季，人间还是有美好的风景,1
"211.82700,1,25,16777215,1620911976,0,88347201,49162381508476935",来得及,1
"209.95300,1,25,16777215,1620911672,0,1989b8d6,49162222111293447",来得及,1
"220.30200,1,25,16777215,1620910925,0,738cea25,49161830865567751",来得及来得及 一切都来得及,1
"211.11100,1,25,16777215,1620910636,0,2eee595b,49161678974615557",来得及来得及,1
"200.48800,1,25,16777215,1620910560,0,640328dd,49161639068958723",愿我以后不在有后悔的事情发生，来得及,1
"240.27200,1,25,16777215,1620910531,0,f711169c,49161624135663621",哭了！！！！！,1
"232.38200,1,25,16777215,1620910412,0,640328dd,49161561756401671",一切都来得及,1
"215.43700,1,25,16777215,1620910289,0,c8b3cf8d,49161497164644359",听的想哭,1
"199.62700,5,25,16707842,1620909894,0,802e0a4c,49161290347184131",来得及来得及来得及来得及来得及来得及来得及,1
"199.53100,5,25,15138834,1620909877,0,802e0a4c,49161281145405447",来得及来得及来得及来得及来得及来得及来得及来得及来得及,1
"199.45200,5,25,15138834,1620909852,0,802e0a4c,49161268210171909",来得及来得及来得及来得及来得及来得及来得及来得及来得及,1
"32.33900,1,25,16777215,1620909658,0,aa7a9ec1,49161166234058759",每天一遍，告别失恋,1
"200.65100,1,25,16777215,1620909434,0,a3ca8793,49161049050972167",来得及,1
"175.68400,1,25,16777215,1620909137,0,c371f4f8,49160893051699205",我终于听出来大鱼了，大哥对不起我是爱你的,1
"21.20500,1,25,16777215,1620909067,0,85fe57a9,49160856339480583",听了五遍了，还是会眼眶湿润,1
"205.70600,1,25,16777215,1620908725,0,7d9a9091,49160677255806983",来得及一切都来得及,1
"204.85500,1,25,16777215,1620906429,0,16ab51a3,49159473582309383",来得及,1
"115.57500,1,25,16777215,1620906258,0,20510ae7,49159383579885575",听完原版再来听，曾毅说唱一开始，眼泪止不住了,1
"211.10200,1,25,16777215,1620905832,0,a276c869,49159160676745219",泪目,1
"210.74400,1,25,16777215,1620905827,0,a276c869,49159158047440901",来得及,1
"208.81200,5,25,16707842,1620904852,0,e711705f,49158646853009411",这里像是再说来不及，但其实在说一切都来得及,1
"216.44400,5,25,16777215,1620904690,0,acce8f2e,49158561829224453",来得及,1
"59.00100,5,25,16707842,1620903801,0,cdc41f09,49158095838380039",原版是来不及 这一版是来得及,1
"0.00000,1,25,16777215,1620903728,0,7d2c042b,49158057372418053",成都49中的那个男孩，听听这首歌吧！,1
"233.10900,1,25,16777215,1620903105,0,32873b1f,49157730613592069",泪目了,1
"231.48800,1,25,16777215,1620902950,0,c177a151,49157649430216707",哭了,1
"238.13600,5,25,15138834,1620902943,0,da5e06af,49157645691518979",大悲悯,1
"192.94600,1,25,16777215,1620902913,0,cb9475f,49157629919363075",人间岁岁年年 谁敢说如烟,1
"215.57400,5,25,15138834,1620902904,0,da5e06af,49157625491226627",没有听懂歌中的大悲悯啊,1
"228.41300,1,25,16777215,1620902846,0,ac298860,49157594969276421",来得及,1
"201.38100,1,25,16777215,1620902233,0,3188daa3,49157273692405767",来得及,1
"211.72500,1,25,16777215,1620902214,0,27d1b73f,49157263693185095",来得及,1
"236.92800,1,25,16777215,1620901927,0,4439431d,49157113264996357",听了原版再回来听听哭了,1
"202.05500,1,25,16777215,1620901801,0,74562d03,49157047289118725",来得及,1
"37.61800,1,25,16777215,1620901626,0,454b900a,49156955435433987",听一次哭一次,1
"164.26100,1,25,16777215,1620900514,0,59980ee4,49156372334903301",真的听一次哭一次,1
"175.19200,1,25,16777215,1620900504,0,72653a0f,49156366981398533",卡在这里上不了岸了,1
"139.97600,1,25,16777215,1620900490,0,59980ee4,49156359631929349",哭了,1
"58.04700,5,25,15138834,1620900316,0,7e5914e1,49156268470304771","歌词明明是""来不及""，但是他们唱的感觉就像一切都来得及",1
"234.95700,1,25,16777215,1620900039,0,4d4d8863,49156123397718023",海底看不见四季，还是上岸吧,1
"226.07900,1,25,16777215,1620898852,0,ecd5052,49155501074153477",天哪，听哭力,1
"48.85500,1,25,16777215,1620898810,0,29a00e47,49155479150002183",一个人出差一个月了  这首歌听了几十遍,1
"210.90300,1,25,16777215,1620898762,0,b7356f51,49155453932273669",来得及来得及,1
"210.81900,1,25,16777215,1620898605,0,ec48f941,49155371513675779",来得及来得及,1
"235.61100,1,25,16777215,1620898088,0,d03813ab,49155100553248771",真的听泪目了,1
"108.65100,5,25,16707842,1620898068,0,443868fb,49155090015584259",悲伤不是三言两语就能感同身受,1
"56.74000,1,25,16777215,1620897983,0,8bca00cb,49155045129191431",来得及,1
"1.39200,5,25,15138834,1620897752,0,2eb32070,49154924252495877",舞幽壑之潜蛟，泣孤舟之嫠妇。,1
"51.77000,1,25,16777215,1620896844,0,e5a68001,49154447955722245",掉坑里了我,1
"205.71600,1,25,16777215,1620896188,0,b6eda051,49154104031182853",来得及,1
"201.31900,1,25,16777215,1620896183,0,b6eda051,49154101767307269",来得及,1
"46.46400,1,25,16777215,1620895768,0,658d6c0d,49153884002713607",我又来了 等待被救赎,1
"203.21300,1,25,16777215,1620895210,0,74a45a98,49153591383425029",想念会去哪里 如烟如影,1
"227.65300,5,25,16765698,1620894121,0,c507a0d7,49153020419637253",海底看不见四季,1
"0.93900,1,25,16777215,1620893752,0,3953519b,49152827295531013",出不去了,1
"9.26500,1,25,16777215,1620893193,0,50200844,49152534249472007",又来了,1
"205.07500,1,25,16777215,1620892722,0,43462e18,49152287046107141",来得及,1
"223.39900,1,25,16777215,1620891238,0,d9e2da07,49151508743716869",一切一定都还来得及,1
"67.02000,1,25,16777215,1620891168,0,94c382ab,49151472293642243",鲸落万物生,1
"142.04600,1,25,16777215,1620890898,0,20a130c0,49151330578071557",听完原唱再来听泪目了，救赎感,1
"241.44400,1,25,16777215,1620890540,0,f978f72e,49151143298727939",来得及来得及,1
"211.06400,1,25,16777215,1620890497,0,970dcee1,49151120658923527",来得及,1
"210.83400,1,25,16777215,1620890476,0,970dcee1,49151109474287621",来得及,1
"236.30600,1,25,16777215,1620890220,0,970dcee1,49150975182635013",不知道为什么会哭，喜欢这首歌,1
"220.65200,1,25,16777215,1620889995,0,acaa9fee,49150857160687621",来得及,1
"200.13300,1,25,16777215,1620889582,0,f0edad06,49150640986783751",来得及,1
"199.57000,1,25,16777215,1620889564,0,5d34b7e,49150631511851011",来得及！！,1
"211.10800,1,25,16777215,1620888798,0,b8a40397,49150229460025349",来得及,1
"225.66000,1,25,16777215,1620888022,0,39a47e3d,49149822636654599",天气好似预期,1
"232.55100,1,25,16777215,1620887467,0,8e90d47b,49149531656290307",真的泪目,1
"242.11300,1,25,16777215,1620887205,0,cf71f292,49149394719604739",我哭了,1
"66.04900,1,25,16777215,1620886940,0,f5d58a87,49149255501742087",泪目,1
"218.62000,1,25,16777215,1620886705,0,cf71f292,49149132214370307",来得及,1
"240.98000,1,25,16777215,1620886403,0,958ad5ab,49148974095925253",泪目,1
"205.67300,1,25,16777215,1620885602,0,8dda498a,49148554077798407",来得及来得及来得及来得及来得及,1
"211.02300,1,25,16777215,1620885037,0,4ba0d9a,49148258071085059",来得及来得及，我在找你,1
"199.71600,5,25,16707842,1620884893,0,55ed79ca,49148182563127303",来得及,1
"208.24200,1,25,16777215,1620883246,0,3be20949,49147318925524999",天呐，我要哭了,1
"208.74200,1,25,15772458,1620879760,0,8c686f06,49145491292160005",不赶趟~不赶趟~,1
"218.31400,1,25,16777215,1620879741,0,8028b487,49145481013493765",来得及,1
"29.18900,1,25,16777215,1620879410,0,80d3f8ae,49145307806040067",谁救我出去  出不去了 一直循环,1
"204.63200,1,25,16777215,1620879374,0,b036bef5,49145288676343811",哭了哭了,1
"209.15700,1,25,16777215,1620878838,0,fb05d418,49145007925886981",来得及,1
"155.74400,1,25,16777215,1620877313,0,569cec97,49144208233594883",本想边吃饭边听歌，现在嘴里全是眼泪！,1
"233.32400,1,25,16777215,1620877140,0,569cec97,49144117631909895",吃着饭听，结果吃进嘴的全是眼泪！,1
"215.65500,1,25,16777215,1620876940,0,2a9a3a3a,49144012899090437",我听的头皮发麻,1
"235.68800,1,25,16777215,1620876126,0,2d863cb9,49143585895874565",哭到抖,1
"204.88900,4,25,16646914,1620875569,0,9f6445a5,49143293920935939",Yww，我懂了，你，在哪里。。。,1
"211.35500,1,25,16777215,1620875555,0,8a0fb929,49143286762307591",来得及来得及,1
"175.12600,1,25,16777215,1620875452,0,b77baf32,49143232525762567",南康白起的哭了,1
"231.69600,1,25,16777215,1620875451,0,18930353,49143232092176387",哭的稀里哗啦的,1
"205.52800,1,25,16777215,1620874415,0,f9aaa9,49142688919846915",来得及来得及,1
"30.77500,1,25,16777215,1620873701,0,3e6ae861,49142314472308743",止不住流泪,1
"200.64900,1,25,16777215,1620872847,0,79b5716e,49141866976247811",来得及，考试来得及,1
"207.22400,1,25,16777215,1620872574,0,b75c6dc4,49141723585576963",我哭了,1
"224.02100,1,25,16777215,1620871923,0,79b5716e,49141382591807491",来得及,1
"23.62300,1,25,16777215,1620869741,0,28f4808a,49140238338490373",我出去不去了,1
"228.42600,5,25,16646914,1620869367,0,822089fc,49140042101161991",海底看不见四季,1
"62.36200,1,25,16777215,1620868896,0,a819d922,49139795537428487",第一次被凤凰传奇唱的哭崩,1
"236.61400,1,25,16777215,1620867953,0,50d60d87,49139301156388869",真的听哭了,1
"210.77300,1,25,16777215,1620866977,0,ab0ee06d,49138789189156869",来得及,1
"200.64600,1,25,16777215,1620864770,0,1b94aec3,49137632113852421",来得及来得及,1
"216.53300,1,25,16777215,1620864720,0,1b94aec3,49137606168412167",来得及来得及,1
"209.53700,1,25,16777215,1620864386,0,1b94aec3,49137430836019205",来得及来得及,1
"212.40700,1,25,16777215,1620861409,0,fbfff250,49135870132879363",来得及,1
"208.86900,1,25,16777215,1620858164,0,50200844,49134168639537157",来得及,1
"212.17900,1,25,16777215,1620852503,0,a511b4de,49131200688160771",全身麻了。。。。,1
"204.63500,1,25,16777215,1620850105,0,4c92aba4,49129943304503303",来得及,1
"233.19200,5,25,15138834,1620849676,0,6d1bbff8,49129718725738503",海底海底看不见四季，所以我们一起回家吧,1
"230.49100,1,25,16777215,1620844489,0,2863a120,49126999196172293",泪目了操,1
"8.30400,1,25,16777215,1620842895,0,df857f44,49126163237306371",又来了,1
"211.90000,1,25,16777215,1620842660,0,4a82f6aa,49126040054267911",来得及,1
"210.30100,1,25,16777215,1620841688,0,c77a6c60,49125530657619973",来得及来得及,1
"232.51200,1,25,16777215,1620839631,0,58e4be56,49124452069277703",来得及来得及，要上岸,1
"84.90500,1,25,16777215,1620839197,0,b1694ca0,49124224599064579",为什么我听一次哭一次！,1
"196.42200,1,25,16777215,1620839058,0,e605297d,49124151835230211",回去吧，来得及,1
"21.42600,1,25,16777215,1620837915,0,d846a73f,49123552133120005",不以物喜不以己悲,1
"162.92500,1,25,16777215,1620837514,0,8ba98248,49123342022082563",突然眼泪就下来了,1
"183.53100,5,25,38979,1620837479,0,1acd5952,49123323638972419",海底寂静，凤凰鸣，暗黑深海，光来寻！书写传奇，四季归！,1
"66.99100,1,25,16777215,1620837352,0,561f036f,49123256960548867",潘卿媛，我爱你，你是自由的。既然喜欢独处，我便不打扰了,1
"238.71600,1,25,16777215,1620837313,0,ec648efe,49123236881891333",来得及，还有一年，来得及,1
"203.38300,1,25,16777215,1620837262,0,ec648efe,49123209796648963",来得及！,1
"206.72400,1,25,38979,1620837206,0,1acd5952,49123180728025095",为什么现场都是开心地笑的啊！我爆哭得像个傻子,1
"193.96400,5,25,38979,1620837145,0,1acd5952,49123148435030019",后面爆哭！！！！！！！！！,1
"189.32400,4,25,38979,1620837125,0,1acd5952,49123137956085765",人间岁岁年年，谁敢说如烟,1
"13.21900,1,25,16777215,1620836914,0,cac3564c,49123027684163591",来得及来得及～,1
"208.95900,1,25,16777215,1620836569,0,c3e7c21,49122846560485381",来得及,1
"55.99600,1,25,16777215,1620836160,0,13236e62,49122632197472263",泪,1
"207.58000,1,25,16777215,1620836032,0,13236e62,49122565081792519",这一唱我没了,1
"200.50100,1,25,16777215,1620835977,0,917e47ca,49122536420540419",来得及！,1
"37.46300,1,25,16777215,1620835862,0,13236e62,49122475882577927",眼泪自己流出来,1
"207.35600,1,25,16777215,1620835119,0,a27fa3b1,49122086568853509",来得及！,1
"216.30400,1,25,16777215,1620834990,0,e52342e,49122018792570885",来得及来得及来得及,1
"202.13100,5,25,41194,1620834856,0,234e1a9,49121948800122883",来得及来得及,1
"180.92500,1,25,16777215,1620834806,0,234e1a9,49121922522284037",一切都来得及,1
"173.58700,1,25,16777215,1620834791,0,234e1a9,49121914260029445",来得及,1
"202.17600,1,25,16777215,1620834650,0,882509a5,49121840685645831",来得及,1
